,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,107.66754913330078,345.30499267578125,17195.400390625,1.2632802724838257,1198.0999755859375,39.444583892822266,123.81999969482422,345.30499267578125,17195.400390625,1.2632802724838257,1198.0999755859375,46.04999923706055,124.12000274658203,350.9129943847656,17195.400390625,1.2634079456329346,1214.699951171875,46.31999969482422,122.01000213623047,335.0719909667969,17195.400390625,1.2558696269989014,1195.800048828125,45.77000045776367,122.5199966430664,335.7090148925781,17195.400390625,1.2632323503494263,1213.699951171875,46.31999969482422,2569900.0,30177900,59171458.0,0.0,521.0,30073900.0
2014-10-31,108.61536407470703,338.3210144042969,17390.5,1.2613362073898315,1171.0999755859375,40.21548843383789,124.91000366210938,338.3210144042969,17390.5,1.2613362073898315,1171.0999755859375,46.95000076293945,125.88999938964844,348.0450134277344,17390.5,1.2610021829605103,1199.699951171875,46.970001220703125,124.7300033569336,337.1419982910156,17390.5,1.249125599861145,1161.4000244140625,46.47999954223633,125.02999877929688,345.0090026855469,17390.5,1.2610021829605103,1199.5999755859375,46.939998626708984,4665300.0,12545400,72646654.0,0.0,260.0,35849700.0
2014-11-01,,325.7489929199219,,,,,,325.7489929199219,,,,,,340.52899169921875,,,,,,321.05499267578125,,,,,,338.6499938964844,,,,,,16677200,,,,
2014-11-02,,325.8919982910156,,,,,,325.8919982910156,,,,,,329.04998779296875,,,,,,320.6260070800781,,,,,,326.07501220703125,,,,,,8603620,,,,
2014-11-03,109.58924865722656,327.5539855957031,17366.19921875,1.2503125667572021,1169.4000244140625,40.63521194458008,126.02999877929688,327.5539855957031,17366.19921875,1.2503125667572021,1169.4000244140625,47.439998626708984,126.25,334.00201416015625,17366.19921875,1.2511416673660278,1172.300048828125,47.459999084472656,124.88999938964844,325.4809875488281,17366.19921875,1.2442917823791504,1163.0999755859375,46.72999954223633,125.3499984741211,325.5690002441406,17366.19921875,1.2503281831741333,1166.4000244140625,46.88999938964844,3902700.0,12948500,56593924.0,0.0,60.0,23130400.0
2014-11-04,109.42403411865234,330.49200439453125,17383.80078125,1.2495938539505005,1167.4000244140625,40.7465705871582,125.83999633789062,330.49200439453125,17383.80078125,1.2495938539505005,1167.4000244140625,47.56999969482422,126.70999908447266,331.7669982910156,17383.80078125,1.2568103075027466,1171.0,47.72999954223633,125.26000213623047,325.0769958496094,17383.80078125,1.2492660284042358,1165.0,47.25,125.94000244140625,327.1610107421875,17383.80078125,1.2492660284042358,1166.9000244140625,47.29999923706055,3684600.0,15655500,58075836.0,0.0,40.0,21530800.0
2014-11-05,108.64562225341797,339.4859924316406,17484.5,1.2552564144134521,1145.4000244140625,40.99496841430664,124.22000122070312,339.4859924316406,17484.5,1.2552564144134521,1145.4000244140625,47.86000061035156,126.25,343.3689880371094,17484.5,1.2567076683044434,1168.699951171875,47.900001525878906,124.19999694824219,330.6830139160156,17484.5,1.245969295501709,1137.800048828125,47.2599983215332,126.01000213623047,330.6830139160156,17484.5,1.2553982734680176,1168.0999755859375,47.79999923706055,3334000.0,19817200,56928363.0,0.0,157.0,22449600.0
2014-11-06,108.96049499511719,349.2900085449219,17554.5,1.2480031251907349,1142.300048828125,41.71448516845703,124.58000183105469,349.2900085449219,17554.5,1.2480031251907349,1142.300048828125,48.70000076293945,124.80000305175781,352.96600341796875,17554.5,1.2533605098724365,1147.5,48.86000061035156,123.37000274658203,338.42401123046875,17554.5,1.2402100563049316,1137.9000244140625,47.790000915527344,124.4800033569336,339.4580078125,17554.5,1.2477695941925049,1141.0999755859375,47.86000061035156,2341900.0,18797000,53663411.0,0.0,137.0,33037800.0
2014-11-07,108.84678649902344,342.4150085449219,17573.900390625,1.238006830215454,1169.5999755859375,41.69735336303711,124.44999694824219,342.4150085449219,17573.900390625,1.238006830215454,1169.5999755859375,48.68000030517578,124.94000244140625,352.73199462890625,17573.900390625,1.2442995309829712,1169.699951171875,48.91999816894531,124.16999816894531,341.7760009765625,17573.900390625,1.236390471458435,1133.0,48.290000915527344,124.93000030517578,349.8179931640625,17573.900390625,1.238175392150879,1139.9000244140625,48.91999816894531,2366700.0,16834200,55907489.0,0.0,97.0,28000600.0
2014-11-08,,345.4880065917969,,,,,,345.4880065917969,,,,,,347.0320129394531,,,,,,342.15399169921875,,,,,,342.15399169921875,,,,,,8535470,,,,
2014-11-09,,363.2640075683594,,,,,,363.2640075683594,,,,,,363.6260070800781,,,,,,344.2550048828125,,,,,,345.3760070800781,,,,,,24205600,,,,
2014-11-10,109.0129623413086,366.92401123046875,17613.69921875,1.246137022972107,1159.5999755859375,41.877220153808594,124.63999938964844,366.92401123046875,17613.69921875,1.246137022972107,1159.5999755859375,48.88999938964844,124.98999786376953,374.8160095214844,17613.69921875,1.2508692741394043,1171.0,49.150001525878906,123.80000305175781,357.5610046386719,17613.69921875,1.2430498600006104,1150.699951171875,48.54999923706055,124.87000274658203,362.2650146484375,17613.69921875,1.2461835145950317,1171.0,48.650001525878906,2622700.0,30450100,52067129.0,0.0,40.0,36370100.0
2014-11-11,109.64269256591797,367.69500732421875,17614.900390625,1.242992639541626,1162.800048828125,41.86009979248047,125.36000061035156,367.69500732421875,17614.900390625,1.242992639541626,1162.800048828125,48.869998931884766,125.7300033569336,371.30999755859375,17614.900390625,1.2441989183425903,1170.5,48.95000076293945,124.44999694824219,363.7349853515625,17614.900390625,1.2396397590637207,1151.5999755859375,48.650001525878906,124.58000183105469,365.85699462890625,17614.900390625,1.242714524269104,1155.0,48.849998474121094,3053500.0,15838900,42039868.0,0.0,22.0,23445200.0
2014-11-12,110.08876037597656,423.5610046386719,17612.19921875,1.2475829124450684,1158.9000244140625,41.78299331665039,125.87000274658203,423.5610046386719,17612.19921875,1.2475829124450684,1158.9000244140625,48.779998779296875,126.19000244140625,429.7179870605469,17612.19921875,1.25,1168.0999755859375,48.91999816894531,124.47000122070312,367.9849853515625,17612.19921875,1.2431780099868774,1157.5,48.52000045776367,124.51000213623047,367.9849853515625,17612.19921875,1.2478007078170776,1162.5,48.560001373291016,3075000.0,45783200,48888015.0,0.0,17.0,22722100.0
2014-11-13,112.41525268554688,420.7349853515625,17652.80078125,1.242992639541626,1161.0999755859375,42.49394989013672,128.52999877929688,420.7349853515625,17652.80078125,1.242992639541626,1161.0999755859375,49.61000061035156,128.9600067138672,457.0929870605469,17652.80078125,1.2490195035934448,1164.5,49.650001525878906,125.73999786376953,401.12298583984375,17652.80078125,1.243193507194519,1155.0,48.709999084472656,125.73999786376953,427.27301025390625,17652.80078125,1.243193507194519,1163.699951171875,48.810001373291016,5813900.0,58945000,59975589.0,0.0,1047.0,26210400.0
2014-11-14,112.7038803100586,397.8179931640625,17634.69921875,1.2475982904434204,1185.0,42.4682502746582,128.86000061035156,397.8179931640625,17634.69921875,1.2475982904434204,1185.0,49.58000183105469,129.77999877929688,419.25201416015625,17634.69921875,1.2493003606796265,1191.0,50.04999923706055,127.8499984741211,384.78900146484375,17634.69921875,1.2399563789367676,1148.0,49.38999938964844,128.52999877929688,418.4169921875,17634.69921875,1.2475050687789917,1155.199951171875,49.7400016784668,6235600.0,29589200,51885170.0,0.0,486.0,29081700.0
2014-11-15,,376.13299560546875,,,,,,376.13299560546875,,,,,,405.52801513671875,,,,,,371.00799560546875,,,,,,399.6499938964844,,,,,,15727500,,,,
2014-11-16,,387.8819885253906,,,,,,387.8819885253906,,,,,,390.79901123046875,,,,,,374.60198974609375,,,,,,374.7300109863281,,,,,,11905600,,,,
2014-11-17,112.31903839111328,387.4079895019531,17647.80078125,1.251846432685852,1183.0,42.3654670715332,128.4199981689453,387.4079895019531,17647.80078125,1.251846432685852,1183.0,49.459999084472656,129.1699981689453,410.1990051269531,17647.80078125,1.2575926780700684,1186.9000244140625,49.709999084472656,127.55000305175781,377.50201416015625,17647.80078125,1.2448292970657349,1180.5999755859375,49.13999938964844,128.6999969482422,388.3489990234375,17647.80078125,1.2521443367004395,1183.0999755859375,49.40999984741211,3752900.0,41518800,48198638.0,0.0,17.0,30318600.0
2014-11-18,114.27821350097656,375.197998046875,17687.80078125,1.2448959350585938,1196.699951171875,42.01205062866211,130.66000366210938,375.197998046875,17687.80078125,1.2448959350585938,1196.699951171875,48.7400016784668,131.3300018310547,392.4020080566406,17687.80078125,1.2535696029663086,1197.0999755859375,49.33000183105469,128.0399932861328,371.11700439453125,17687.80078125,1.2451130151748657,1193.9000244140625,48.70000076293945,128.5500030517578,387.7850036621094,17687.80078125,1.2451130151748657,1197.0999755859375,49.130001068115234,5701200.0,32222500,63475146.0,0.0,2.0,23995500.0
2014-11-19,115.10909271240234,380.55499267578125,17685.69921875,1.253337025642395,1193.5999755859375,41.56383514404297,131.61000061035156,380.55499267578125,17685.69921875,1.253337025642395,1193.5999755859375,48.220001220703125,132.74000549316406,386.4809875488281,17685.69921875,1.2570995092391968,1198.300048828125,48.75,130.25,373.89599609375,17685.69921875,1.251392126083374,1190.5999755859375,47.93000030517578,130.58999633789062,373.89599609375,17685.69921875,1.2533998489379883,1196.5,48.65999984741211,5037600.0,18931800,48756732.0,0.0,23.0,26177500.0
2014-11-20,115.18778228759766,357.8399963378906,17719.0,1.2540757656097412,1190.699951171875,41.97758483886719,131.6999969482422,357.8399963378906,17719.0,1.2540757656097412,1190.699951171875,48.70000076293945,132.39999389648438,382.0249938964844,17719.0,1.2575294971466064,1191.9000244140625,48.70000076293945,130.7100067138672,356.781005859375,17719.0,1.2506800889968872,1190.699951171875,47.869998931884766,130.94000244140625,380.3070068359375,17719.0,1.2542959451675415,1191.800048828125,48.0,4052800.0,25233200,54936242.0,0.0,3.0,21510600.0
2014-11-21,116.13240814208984,350.8479919433594,17810.099609375,1.2545005083084106,1197.5,41.35696792602539,132.77999877929688,350.8479919433594,17810.099609375,1.2545005083084106,1197.5,47.97999954223633,133.36000061035156,357.8789978027344,17810.099609375,1.2567235231399536,1202.4000244140625,49.04999923706055,132.50999450683594,344.11199951171875,17810.099609375,1.2406902313232422,1189.0,47.56999969482422,132.72000122070312,357.8789978027344,17810.099609375,1.2543588876724243,1191.0,49.02000045776367,4227100.0,29850100,93863335.0,0.0,20.0,42884800.0
2014-11-22,,352.9200134277344,,,,,,352.9200134277344,,,,,,364.84100341796875,,,,,,350.87799072265625,,,,,,351.60400390625,,,,,,15273000,,,,
2014-11-23,,367.572998046875,,,,,,367.572998046875,,,,,,370.8450012207031,,,,,,353.17498779296875,,,,,,353.17498779296875,,,,,,15151600,,,,
2014-11-24,117.73294830322266,376.9010009765625,17817.900390625,1.2375012636184692,1195.5,41.02080154418945,134.61000061035156,376.9010009765625,17817.900390625,1.2375012636184692,1195.5,47.59000015258789,134.74000549316406,387.2090148925781,17817.900390625,1.2440301179885864,1197.9000244140625,48.0,133.44000244140625,366.66900634765625,17817.900390625,1.237424612045288,1195.5,47.38999938964844,133.4499969482422,366.947998046875,17817.900390625,1.237424612045288,1197.699951171875,47.9900016784668,4161500.0,30930100,57415961.0,0.0,17.0,35434200.0
2014-11-25,117.90790557861328,375.3479919433594,17814.900390625,1.2433171272277832,1197.0999755859375,40.917362213134766,134.80999755859375,375.3479919433594,17814.900390625,1.2433171272277832,1197.0999755859375,47.470001220703125,135.60000610351562,394.70098876953125,17814.900390625,1.247889518737793,1197.0999755859375,47.970001220703125,134.74000549316406,374.78399658203125,17814.900390625,1.2406023740768433,1197.0999755859375,47.45000076293945,134.74000549316406,376.885986328125,17814.900390625,1.2435954809188843,1197.0999755859375,47.65999984741211,4301600.0,25442200,51251824.0,0.0,210753.0,28008000.0
2014-11-26,117.88162231445312,368.3699951171875,17827.80078125,1.24806547164917,1196.5999755859375,41.15871810913086,134.77999877929688,368.3699951171875,17827.80078125,1.24806547164917,1196.5999755859375,47.75,135.3000030517578,377.697998046875,17827.80078125,1.2524595260620117,1201.0,47.9900016784668,134.38999938964844,365.8160095214844,17827.80078125,1.2444404363632202,1193.699951171875,47.279998779296875,134.9499969482422,376.0190124511719,17827.80078125,1.2478941679000854,1200.5,47.4900016784668,2660100.0,18601700,41190283.0,0.0,75297.0,27163600.0
2014-11-27,,369.6700134277344,,1.2505940198898315,,,,369.6700134277344,,1.2505940198898315,,,,373.99200439453125,,1.252097249031067,,,,368.2820129394531,,1.246618628501892,,,,370.50201416015625,,1.2505470514297485,,,,8748030,,0.0,,
2014-11-28,117.51429748535156,376.4469909667969,17828.19921875,1.246199131011963,1175.199951171875,41.210426330566406,134.36000061035156,376.4469909667969,17828.19921875,1.246199131011963,1175.199951171875,47.810001373291016,135.77999877929688,382.8380126953125,17828.19921875,1.248953938484192,1198.199951171875,48.20000076293945,134.0399932861328,358.4549865722656,17828.19921875,1.2431100606918335,1163.800048828125,47.61000061035156,135.50999450683594,369.3739929199219,17828.19921875,1.2458264827728271,1197.0,47.95000076293945,2090000.0,22946500,80469197.0,0.0,11175.0,21534400.0
2014-11-29,,375.4909973144531,,,,,,375.4909973144531,,,,,,387.60101318359375,,,,,,372.1449890136719,,,,,,376.1520080566406,,,,,,15375600,,,,
2014-11-30,,378.0469970703125,,,,,,378.0469970703125,,,,,,382.5270080566406,,,,,,373.3089904785156,,,,,,375.510009765625,,,,,,9194440,,,,
2014-12-01,115.79129791259766,379.2449951171875,17776.80078125,1.2438275814056396,1218.0,41.908626556396484,132.38999938964844,379.2449951171875,17776.80078125,1.2438275814056396,1218.0,48.619998931884766,134.39999389648438,383.6619873046875,17776.80078125,1.250589370727539,1220.4000244140625,48.779998779296875,132.1999969482422,376.66900634765625,17776.80078125,1.2422822713851929,1141.699951171875,47.709999084472656,134.30999755859375,378.2489929199219,17776.80078125,1.2437965869903564,1160.0,47.880001068115234,3473700.0,11763000,61031194.0,0.0,5524.0,31191600.0
2014-12-02,115.69508361816406,381.31500244140625,17879.599609375,1.247007131576538,1199.199951171875,41.770713806152344,132.27999877929688,381.31500244140625,17879.599609375,1.247007131576538,1199.199951171875,48.459999084472656,132.9600067138672,384.0379943847656,17879.599609375,1.2478007078170776,1212.300048828125,49.04999923706055,131.75,377.8630065917969,17879.599609375,1.2395721673965454,1191.300048828125,48.20000076293945,132.5,379.25,17879.599609375,1.247007131576538,1212.300048828125,48.84000015258789,2904900.0,12364100,55218882.0,0.0,1236.0,25773500.0
2014-12-03,115.42396545410156,375.010009765625,17912.599609375,1.2388503551483154,1208.5,41.443153381347656,131.97000122070312,375.010009765625,17912.599609375,1.2388503551483154,1208.5,48.08000183105469,133.27999877929688,383.0260009765625,17912.599609375,1.2392956018447876,1213.699951171875,48.5,131.42999267578125,374.34600830078125,17912.599609375,1.2302998304367065,1196.0999755859375,47.810001373291016,132.64999389648438,381.72198486328125,17912.599609375,1.2388043403625488,1198.0999755859375,48.439998626708984,4627500.0,13340100,60019979.0,0.0,440.0,23534800.0
2014-12-04,114.85545349121094,369.60400390625,17900.099609375,1.231663703918457,1207.5,42.098262786865234,131.32000732421875,369.60400390625,17900.099609375,1.231663703918457,1207.5,48.84000015258789,132.52000427246094,378.6549987792969,17900.099609375,1.2431780099868774,1213.0,49.060001373291016,130.9199981689453,367.7590026855469,17900.099609375,1.229770302772522,1201.5999755859375,48.20000076293945,131.97000122070312,375.7179870605469,17900.099609375,1.2312238216400146,1208.199951171875,48.38999938964844,2785500.0,14529600,52722529.0,0.0,358.0,30320400.0
2014-12-05,115.63388061523438,376.85400390625,17958.80078125,1.2386661767959595,1190.0999755859375,41.73622512817383,132.2100067138672,376.85400390625,17958.80078125,1.2386661767959595,1190.0999755859375,48.41999816894531,132.6199951171875,379.1919860839844,17958.80078125,1.2392494678497314,1206.0,48.970001220703125,131.52999877929688,365.7560119628906,17958.80078125,1.2275059223175049,1186.699951171875,48.380001068115234,131.72000122070312,369.4419860839844,17958.80078125,1.2385741472244263,1203.0999755859375,48.81999969482422,2580200.0,15181800,49589370.0,0.0,560.0,27313400.0
2014-12-06,,374.7850036621094,,,,,,374.7850036621094,,,,,,378.447998046875,,,,,,370.94500732421875,,,,,,376.7569885253906,,,,,,7009320,,,,
2014-12-07,,375.0950012207031,,,,,,375.0950012207031,,,,,,376.2919921875,,,,,,373.2749938964844,,,,,,374.83599853515625,,,,,,6491650,,,,
2014-12-08,113.94584655761719,361.90899658203125,17852.5,1.2294074296951294,1194.699951171875,41.11561584472656,130.27999877929688,361.90899658203125,17852.5,1.2294074296951294,1194.699951171875,47.70000076293945,132.07000732421875,376.02899169921875,17852.5,1.2303906679153442,1207.0,48.349998474121094,129.8699951171875,361.885986328125,17852.5,1.2247997522354126,1187.199951171875,47.45000076293945,132.02000427246094,374.9649963378906,17852.5,1.2296946048736572,1190.5999755859375,48.2599983215332,2862400.0,18898700,60738071.0,0.0,183.0,26663100.0
2014-12-09,113.40355682373047,352.218994140625,17801.19921875,1.2315119504928589,1231.5,41.02080154418945,129.66000366210938,352.218994140625,17801.19921875,1.2315119504928589,1231.5,47.59000015258789,129.72000122070312,363.0669860839844,17801.19921875,1.2447998523712158,1238.0,47.91999816894531,127.73999786376953,344.95098876953125,17801.19921875,1.2293771505355835,1202.0,47.04999923706055,128.55999755859375,361.8949890136719,17801.19921875,1.2314057350158691,1202.0,47.11000061035156,3084600.0,32915500,73990978.0,0.0,314.0,24330500.0
2014-12-10,109.0129623413086,346.364990234375,17533.19921875,1.2394952774047852,1228.9000244140625,40.426048278808594,124.63999938964844,346.364990234375,17533.19921875,1.2394952774047852,1228.9000244140625,46.900001525878906,128.97999572753906,352.3840026855469,17533.19921875,1.2435954809188843,1234.5999755859375,47.65999984741211,124.54000091552734,346.364990234375,17533.19921875,1.2362926006317139,1226.5999755859375,46.70000076293945,128.80999755859375,352.2049865722656,17533.19921875,1.238712191581726,1231.199951171875,47.58000183105469,6651700.0,16427700,76309570.0,0.0,306.0,30431800.0
2014-12-11,107.9021987915039,350.5060119628906,17596.30078125,1.2473959922790527,1225.0999755859375,40.65877151489258,123.37000274658203,350.5060119628906,17596.30078125,1.2473959922790527,1225.0999755859375,47.16999816894531,125.6500015258789,361.35699462890625,17596.30078125,1.2495938539505005,1231.199951171875,47.7400016784668,123.0,338.76300048828125,17596.30078125,1.2374200820922852,1216.199951171875,46.68000030517578,125.22000122070312,344.3399963378906,17596.30078125,1.2480031251907349,1226.5999755859375,47.08000183105469,6702100.0,32431300,62777251.0,0.0,264.0,29060400.0
2014-12-12,105.62816619873047,352.5419921875,17280.80078125,1.2394952774047852,1222.0,40.46913528442383,120.7699966430664,352.5419921875,17280.80078125,1.2394952774047852,1222.0,46.95000076293945,122.2699966430664,352.9830017089844,17280.80078125,1.2477073669433594,1227.800048828125,47.72999954223633,120.58000183105469,349.2909851074219,17280.80078125,1.2386692762374878,1216.199951171875,46.66999816894531,122.23999786376953,350.8330078125,17280.80078125,1.2391266822814941,1227.800048828125,46.779998779296875,6661100.0,16989800,76990409.0,0.0,203.0,34248400.0
2014-12-13,,347.3760070800781,,,,,,347.3760070800781,,,,,,352.3810119628906,,,,,,346.5880126953125,,,,,,352.3810119628906,,,,,,11675900,,,,
2014-12-14,,351.6319885253906,,,,,,351.6319885253906,,,,,,353.3160095214844,,,,,,345.4179992675781,,,,,,346.72698974609375,,,,,,12415200,,,,
2014-12-15,106.7739486694336,345.3450012207031,17180.80078125,1.2463544607162476,1207.199951171875,40.227787017822266,122.08000183105469,345.3450012207031,17180.80078125,1.2463544607162476,1207.199951171875,46.66999816894531,122.87999725341797,351.81500244140625,17180.80078125,1.248000144958496,1223.0999755859375,47.66999816894531,120.5999984741211,344.9339904785156,17180.80078125,1.2417100667953491,1198.4000244140625,46.54999923706055,121.4000015258789,351.3609924316406,17180.80078125,1.2464786767959595,1223.0999755859375,47.20000076293945,6238800.0,17264200,74355254.0,0.0,77.0,29247800.0
2014-12-16,108.67185974121094,327.06201171875,17068.900390625,1.2443537712097168,1193.9000244140625,38.926231384277344,124.25,327.06201171875,17068.900390625,1.2443537712097168,1193.9000244140625,45.15999984741211,125.54000091552734,345.8590087890625,17068.900390625,1.2565702199935913,1222.0,46.34000015258789,123.91000366210938,327.06201171875,17068.900390625,1.2436264753341675,1192.699951171875,45.130001068115234,125.04000091552734,345.6730041503906,17068.900390625,1.2443537712097168,1197.199951171875,45.900001525878906,7919900.0,30864900,82893387.0,0.0,223.0,47801400.0
2014-12-17,109.38031005859375,319.7760009765625,17356.900390625,1.2512043714523315,1194.300048828125,39.42616653442383,125.05999755859375,319.7760009765625,17356.900390625,1.2512043714523315,1194.300048828125,45.7400016784668,125.37999725341797,333.9540100097656,17356.900390625,1.2515957355499268,1199.5999755859375,45.95000076293945,123.41999816894531,315.1520080566406,17356.900390625,1.239009976387024,1184.0,44.900001525878906,124.27999877929688,326.8550109863281,17356.900390625,1.2513765096664429,1198.199951171875,45.04999923706055,6726500.0,37567900,79002383.0,0.0,94.0,34970900.0
2014-12-18,109.91383361816406,311.39599609375,17778.19921875,1.2338976860046387,1194.699951171875,40.960453033447266,125.66999816894531,311.39599609375,17778.19921875,1.2338976860046387,1194.699951171875,47.52000045776367,127.3499984741211,323.7090148925781,17778.19921875,1.2351473569869995,1207.300048828125,47.52000045776367,124.7699966430664,304.23199462890625,17778.19921875,1.226670265197754,1189.699951171875,46.34000015258789,127.12999725341797,319.7850036621094,17778.19921875,1.2338062524795532,1189.699951171875,46.58000183105469,6485900.0,39173000,74797297.0,0.0,197.0,40105600.0
2014-12-19,110.40361785888672,317.8429870605469,17804.80078125,1.229044795036316,1195.9000244140625,41.08113098144531,126.2300033569336,317.8429870605469,17804.80078125,1.229044795036316,1195.9000244140625,47.65999984741211,127.41999816894531,318.5329895019531,17804.80078125,1.23099946975708,1200.800048828125,48.099998474121094,125.5,306.7690124511719,17804.80078125,1.2254902124404907,1195.9000244140625,47.16999816894531,125.62999725341797,311.1789855957031,17804.80078125,1.2291052341461182,1198.0,47.630001068115234,7680800.0,23823100,215865757.0,0.0,96.0,64551200.0
2014-12-20,,329.95599365234375,,,,,,329.95599365234375,,,,,,330.32501220703125,,,,,,316.04400634765625,,,,,,317.6189880371094,,,,,,20856700,,,,
2014-12-21,,320.8429870605469,,,,,,320.8429870605469,,,,,,329.6289978027344,,,,,,318.90301513671875,,,,,,329.5429992675781,,,,,,15207600,,,,
2014-12-22,112.14411163330078,331.885986328125,17959.400390625,1.2225985527038574,1179.699951171875,41.35696792602539,128.22000122070312,331.885986328125,17959.400390625,1.2225985527038574,1179.699951171875,47.97999954223633,128.5399932861328,334.11700439453125,17959.400390625,1.2280004024505615,1198.0,48.119998931884766,126.7300033569336,320.42498779296875,17959.400390625,1.2223594188690186,1172.699951171875,47.709999084472656,126.7300033569336,321.0679931640625,17959.400390625,1.2224938869476318,1198.0,47.779998779296875,3189300.0,22315100,55395742.0,0.0,223.0,26566000.0
2014-12-23,113.7271957397461,334.5719909667969,18024.19921875,1.2223743200302124,1177.9000244140625,41.7620849609375,130.02999877929688,334.5719909667969,18024.19921875,1.2223743200302124,1177.9000244140625,48.45000076293945,130.64999389648438,336.2869873046875,18024.19921875,1.2249993085861206,1180.300048828125,48.79999923706055,128.64999389648438,329.60198974609375,18024.19921875,1.216570258140564,1175.0,48.130001068115234,129.0399932861328,332.0169982910156,18024.19921875,1.2224639654159546,1179.300048828125,48.369998931884766,4028900.0,16574200,51180116.0,0.0,232.0,23648100.0
2014-12-24,114.78546905517578,322.53399658203125,18030.19921875,1.217492938041687,1173.5,41.494876861572266,131.24000549316406,322.53399658203125,18030.19921875,1.217492938041687,1173.5,48.13999938964844,132.3300018310547,334.7409973144531,18030.19921875,1.2221053838729858,1179.300048828125,48.63999938964844,130.1699981689453,321.35699462890625,18030.19921875,1.2170928716659546,1173.5,48.08000183105469,130.3000030517578,334.385009765625,18030.19921875,1.2175966501235962,1177.0,48.63999938964844,2116900.0,15092300,42865704.0,0.0,23.0,11437800.0
2014-12-25,,319.00799560546875,,1.2198543548583984,,,,319.00799560546875,,1.2198543548583984,,,,322.6700134277344,,1.2255953550338745,,,,316.9580078125,,1.2191553115844727,,,,322.2860107421875,,1.2198543548583984,,,,9883640,,0.0,,
2014-12-26,115.12657928466797,327.92401123046875,18053.69921875,1.2210012674331665,1195.300048828125,41.27077102661133,131.6300048828125,327.92401123046875,18053.69921875,1.2210012674331665,1195.300048828125,47.880001068115234,131.92999267578125,331.42401123046875,18053.69921875,1.222299575805664,1195.300048828125,48.40999984741211,130.22999572753906,316.62701416015625,18053.69921875,1.2169995307922363,1177.199951171875,47.81999969482422,131.2899932861328,319.1520080566406,18053.69921875,1.2211055755615234,1177.199951171875,48.40999984741211,2242900.0,16410500,25233958.0,0.0,124.0,13197800.0
2014-12-27,,315.8630065917969,,,,,,315.8630065917969,,,,,,328.9110107421875,,,,,,312.6300048828125,,,,,,327.5830078125,,,,,,15185200,,,,
2014-12-28,,317.239013671875,,,,,,317.239013671875,,,,,,320.02801513671875,,,,,,311.0780029296875,,,,,,316.1600036621094,,,,,,11676600,,,,
2014-12-29,115.70382690429688,312.6700134277344,18038.19921875,1.216944694519043,1181.699951171875,40.90012741088867,132.2899932861328,312.6700134277344,18038.19921875,1.216944694519043,1181.699951171875,47.45000076293945,132.72999572753906,320.2669982910156,18038.19921875,1.2219994068145752,1186.5,47.779998779296875,131.1699981689453,312.3070068359375,18038.19921875,1.2169595956802368,1181.300048828125,47.2599983215332,131.72000122070312,317.70098876953125,18038.19921875,1.2169595956802368,1186.5,47.70000076293945,2718400.0,12302500,34638993.0,0.0,180.0,14439500.0
2014-12-30,115.301513671875,310.73699951171875,17983.099609375,1.215347409248352,1200.199951171875,40.52949142456055,131.8300018310547,310.73699951171875,17983.099609375,1.215347409248352,1200.199951171875,47.02000045776367,132.27999877929688,314.8089904785156,17983.099609375,1.2189993858337402,1210.300048828125,47.619998931884766,131.52000427246094,309.37298583984375,17983.099609375,1.2124900817871094,1181.4000244140625,46.84000015258789,132.0,312.718994140625,17983.099609375,1.2154951095581055,1181.4000244140625,47.439998626708984,2447700.0,12528300,33560618.0,0.0,191.0,16384700.0
2014-12-31,113.68344116210938,320.1929931640625,17823.099609375,1.2162047624588013,1183.9000244140625,40.03815841674805,129.97999572753906,320.1929931640625,17823.099609375,1.2162047624588013,1183.9000244140625,46.45000076293945,132.3000030517578,320.1929931640625,17823.099609375,1.2169743776321411,1199.199951171875,47.439998626708984,129.86000061035156,310.21099853515625,17823.099609375,1.21053946018219,1182.699951171875,46.45000076293945,132.25,310.91400146484375,17823.099609375,1.2162047624588013,1199.199951171875,46.72999954223633,2712400.0,13942900,51184831.0,0.0,92.0,21552500.0
2015-01-01,,314.2489929199219,,1.2098628282546997,,,,314.2489929199219,,1.2098628282546997,,,,320.43499755859375,,1.2098628282546997,,,,314.00299072265625,,1.2098628282546997,,,,320.43499755859375,,1.2098628282546997,,,,8036550,,0.0,,
